pc_code,pc_description,unit,country_name,quantity,Per unit,categoryName,categoryID,Value,year
G2,Footwear Of Leather,Na,China ,793516,428.968458,Leather Products,1,340393334.9,2016
J1,Footwear Of Rubber/Canvas Etc.,Na,China ,207,1346.604051,Rubber Products,5,278747.0386,2015
G9,Gold And Oth Precs Metl Jwlery,Na,China ,208,0.000571,Metals,2,0.118768,2014
K5,"Human Hair, Products Thereo",Kgs,China ,6012,0.000144,Cosmetics,6,0.865728,2013
N5,Ic Engines And Parts,Na,China ,8906760,1.383748,Machinery and parts,10,12324711.34,2016
I2,Inorganic Chemicals,Kgs,China ,1879,10.72345,Chemicals,7,20149.36255,2016
L3,Iron And Steel,Ton,China ,584448,0.346188,Metals,2,202328.8842,2012
E8,Iron Ore,Ton,China ,29185877,29.91083,Metals,2,872973805.3,2019
L7,Lead And Products Made Of Led,Ton,China ,0,544.884332,Metals,2,0,2014
G3,Leather Footwear Component,Kgs,China ,13386,92.472266,Leather Products,1,1237833.753,2017
G1,Leather Garments,Kgs,China ,249276,798.836721,Leather Products,1,199130822.5,2018
F9,Leather Goods,Na,China ,670127,2.71035,Leather Products,1,1816278.714,2016
P6,Manmade Staple Fibre,Kgs,China ,30987555,386.412931,Fabric Materials,14,11973991952,2016
Q3,"Manmade Yarn,Fabrics,Madeups",Na,China ,4066,0.313823,Fabric Materials,14,1276.004318,2012
O5,Motor Vehicle/Cars,Nos,China ,22,21.383559,Machinery and parts,10,470.438298,2012
Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,China ,20,8.532178,Fabric Materials,14,170.64356,2012
E5,Natural Rubber,Ton,China ,5311,537.774028,Rubber Products,5,2856117.863,2018
L8,"Nickel, Product Made Of Nickel",Ton,China ,3434,37.016067,Metals,2,127113.1741,2014
I3,Organic Chemicals,Kgs,China ,331521335,0.001282,Chemicals,7,425010.3515,2020
M2,Oth Non Ferous Metal And Prodc,Kgs,China ,408196,0.000755,Metals,2,308.18798,2016
I4,Other Miscellaenious Chemicals,Kgs,China ,5423291,10.876872,Chemicals,7,58988442.03,2016
L2,Other Plastic Items,Na,China ,44021,126.886678,Plastic Products,8,5585678.452,2013
I9,Othr Rubber Prodct Excpt Footw,Na,China ,43775,61.35902,Rubber Products,5,2685991.101,2014
K7,Packaging Materials,Ton,China ,1133,137.672424,Plastic Products,8,155982.8564,2015
S6,Petroleum Products,Ton,China ,1919643,2188.439287,Petroleum Products,13,4201022158,2020
K9,"Plastc Sht, Film, Plts Etc",Kgs,China ,11141735,445.2502,Plastic Products,8,4960859737,2019
K8,Plastic Raw Materials,Ton,China ,210441,432.008093,Plastic Products,8,90912215.1,2013
L4,Products Of Iron And Steel,Na,China ,4919,847.629071,Metals,2,4169487.4,2012
O3,Pumps Of All Types,Na,China ,4542,415.91544,Machinery and parts,10,1889087.928,2020
O6,"Railwy Trnsprt Equipmnts, Prts",Na,China ,1588,25.648391,Machinery and parts,10,40729.64491,2015
Q7,Rmg Silk,Na,China ,550,0.531636,Fabric Materials,14,292.3998,2017
Q9,Rmg Wool,Na,China ,4729,901.934636,Fabric Materials,14,4265248.894,2019
S3,Silk Carpet,Sqm,China ,3,338.120023,Fabric Materials,14,1014.360069,2014
R4,Silk Waste,Kgs,China ,1522520,515.93627,Fabric Materials,14,785523289.8,2020
Q5,"Wollen Yarn,Fabrics,Madeupsetc",Na,China ,689,0.031345,Fabric Materials,14,21.596705,2019
Q4,"Wool, Raw",Kgs,China ,19352,8.29333,Fabric Materials,14,160492.5222,2015
M1,Zinc And Products Made Of Zinc,Ton,China ,16151,115.623731,Metals,2,1867438.879,2016
N1,"Aircraft, Spacecraft And Parts",Na,China ,4373,63.476976,Machinery and Parts,10,277584.816,2015
M5,Accumulators And Batteries,Na,China ,3783,245.586204,Accumulators and Batteries,10,929052.6097,2020
N1,"Aircraft, Spacecraft And Parts",Na,China ,1997,24.401445,Machinery and Parts,10,48729.68566,2016
M5,Accumulators And Batteries,Na,China ,153,0.128631,Accumulators and Batteries,10,19.680543,2018
H9,Agro Chemicals,Kgs,China ,4706468,18.792874,Fertilizers,3,88448060.11,2013
L5,"Aluminium, Products Of Aluminm",Ton,China ,1054,4.299152,Metals,2,4531.306208,2012
N7,"Atm, Injctng Mlding Mchnry Etc",Na,China ,1054,8.344105,Machinery and Parts,10,8794.68667,2013
M3,Auto Components/Parts,Na,China ,1054,82.044941,Machinery and Parts,10,86475.36781,2017
I8,Auto Tyres And Tubes,Nos,China ,2670796,23.300261,Rubber Products,5,62230243.88,2019
H4,Ayush And Herbal Products,Kgs,China ,919844,1.163212,Cosmetics,6,1069973.579,2015
N2,Bicycle And Parts,Na,China ,919844,4.633497,Machinery and Parts,10,4262094.414,2016
H5,"Bulk Drugs, Drug Intermediates",Kgs,China ,5900893,96.323745,Chemicals,7,568396112.6,2012
S2,Carpet(Excl. Silk) Handmade,Sqm,China ,11170,0.666333,Handicrafts,12,7442.93961,2016
O9,"Computer Hardware, Peripherals",Na,China ,19094,0.124879,Machinery and Parts,10,2384.439626,2014
P1,Consumer Electronics,Na,China ,1606,5.307186,Electronic Components,11,8523.340716,2013
L6,Copper And Prdcts Made Of Copr,Ton,China ,840,5.526266,Metals,2,4642.06344,2017
I5,Cosmetics And Toiletries,Na,China ,3759,24.422758,Cosmetics,6,91805.14732,2017
P8,"Cotton Fabrics, Madeups Etc.",Na,China ,10265,19.626811,Fabric Materials,14,201469.2149,2013
P7,Cotton Yarn,Ton,China ,45849,133.060186,Fabric Materials,14,6100676.468,2020
N3,"Cranes, Lifts And Winches",Na,China ,45849,1.453569,Machinery and parts,10,66644.68508,2019
H8,"Drug Formulations, Biologicals",Kgs,China ,318334,28.333474,Chemicals,7,9019508.112,2017
H6,Dye Intermediates,Kgs,China ,3590,0.007921,Dyes,7,28.43639,2013
H7,Dyes,Kgs,China ,6965036,28.323088,Dyes,7,197271327.6,2019
N4,Air conditioner,Na,China ,666,20.753784,Electronic Components,11,13822.02014,2014
M4,Electrodes,Kgs,China ,53806,0.140426,Accumulators and Batteries,9,7555.761356,2012
P2,Microwave ,Na,China ,6330,9.718599,Electronic Components,11,61518.73167,2014
P3,Washing Machine,Na,China ,3385,11.856368,Electronic Components,11,40133.80568,2018
I6,Plastic bags,Kgs,China ,80521,0.560669,Plastic Materials,8,45145.62855,2020
H2,Fertilizers Crude,Ton,China ,1,0.004229,Fertilizers,3,0.004229,2014
H3,Fertilizers Manufactured,Ton,China ,114,0.374084,Fertilizers,3,42.645576,2015
G2,Footwear Of Leather,Na,China ,114,0.284181,Leather Products,1,32.396634,2015
J1,Footwear Of Rubber/Canvas Etc.,Na,China ,114,1.182721,Rubber Products,5,134.830194,2014
I2,Inorganic Chemicals,Kgs,China,59676461,1249.652426,Chemicals,7,74574834264,2015
L3,Iron And Steel,Ton,China,107311,608.779656,Metals,2,65328753.67,2018
R6,Jute Yarn,Ton,China,243772,506.101187,Fabric Materials,14,123373298.6,2012
L7,Lead And Products Made Of Led,Ton,China,5102263,6.999703,Metals,2,35714325.63,2018
G3,Leather Footwear Component,Kgs,China,1224031,0.117787,Leather Products,1,144174.9394,2017
G1,Leather Garments,Kgs,China,169027143,696.873317,Leather Products,1,1.17791E+11,2013
P6,Manmade Staple Fibre,Kgs,China,2395469,239.688303,Fabric Materials,14,574165899.5,2020
O5,Motor Vehicle/Cars,Nos,China,30747,868.628908,Machinery and parts,10,26707733.03,2018
E5,Natural Rubber,Ton,China,2256919,257.625356,Rubber Products,5,581439560.8,2012
L8,"Nickel, Product Made Of Nickel",Ton,China,33013,2.131121,Metals,2,70354.69757,2012
I3,Organic Chemicals,Kgs,China,41987,174.904119,Chemicals,7,7343699.244,2020
M2,Oth Non Ferous Metal And Prodc,Kgs,China,6534,20.324697,Metals,2,132801.5702,2018
I4,Other Miscellaenious Chemicals,Kgs,China,794957,1825.588099,Chemicals,7,1451264038,2015
K7,Packaging Materials,Ton,China,66240131,4.496961,Plastic Products,8,297879285.7,2017
S6,Petroleum Products,Ton,China,25408467,22.08062,Petroleum Products,13,561034704.6,2014
K9,"Plastc Sht, Film, Plts Etc",Kgs,China,6363934,379.532013,Plastic Products,8,2415316682,2018
K8,Plastic Raw Materials,Ton,China,888888,8.941926,Plastic Products,8,7948370.718,2017
S3,Silk Carpet,Sqm,China,3911288,402.791898,Fabric Materials,14,1575435117,2018
G7,Silver,Kgs,China,2340131,2.055735,Metals,2,4810689.201,2016
Q4,"Wool, Raw",Kgs,China,5190,4069.565435,Fabric Materials,14,21121044.61,2018
M1,Zinc And Products Made Of Zinc,Ton,China,70067,2150.779166,Metals,2,150698643.8,2018
N1,"Aircraft, Spacecraft And Parts",Na,China,8469413,126.718721,Machinery and Parts,10,1073233183,2017
M5,Accumulators And Batteries,Na,China,333090981,205.455023,Accumulators and Batteries,10,68435215162,2019
H9,Agro Chemicals,Kgs,China,76848,144.661236,Fertilizers,3,11116926.66,2014
O4,"Aircraft, Spacecraft And Parts",Na,China,48922,10.167803,Machinery and Parts,10,497429.2584,2019
L5,"Aluminium, Products Of Aluminm",Ton,China,17429,0.231511,Metals,2,4035.005219,2014
N7,"Atm, Injctng Mlding Mchnry Etc",Na,China,12489081,122.127705,Machinery and Parts,10,1525262800,2018
M3,Auto Components/Parts,Na,China,526793,10.036732,Machinery and Parts,10,5287280.16,2013
I8,Auto Tyres And Tubes,Nos,China,34706,0.020754,Rubber Products,5,720.288324,2018
H4,Ayush And Herbal Products,Kgs,China,23423765,0.13463,Cosmetics,6,3153541.482,2018
N2,Bicycle And Parts,Na,China,366,1.162937,Machinery and Parts,10,425.634942,2016
H5,"Bulk Drugs, Drug Intermediates",Kgs,China,172,0.407278,Chemicals,7,70.051816,2014
S2,Carpet(Excl. Silk) Handmade,Sqm,China,5137001,481.412433,Handicrafts,12,2473016150,2014
O9,"Computer Hardware, Peripherals",Na,China,936645,2.598068,Machinery and Parts,10,2433467.402,2012
P1,Consumer Electronics,Na,China,18128,0.232653,Electronic Components,11,4217.533584,2014
L6,Copper And Prdcts Made Of Copr,Ton,China,20181,97.624177,Metals,2,1970153.516,2012
I5,Cosmetics And Toiletries,Na,China,124727,289.085413,Cosmetics,6,36056756.31,2014
P8,"Cotton Fabrics, Madeups Etc.",Na,China,26,0.031345,Fabric Materials,14,0.81497,2012
S4,Cotton Raw Incld. Waste,Ton,China,15287,0.299653,Fabric Materials,14,4580.795411,2013
N3,"Cranes, Lifts And Winches",Na,China,461350,285.888782,Machinery and parts,10,131894789.6,2012
H8,"Drug Formulations, Biologicals",Kgs,China,697455,1.940214,Chemicals,7,1353211.955,2018
H7,Dyes,Kgs,China,594228,9.248885,Dyes,7,5495946.436,2015
N4,Air conditioner,Na,China,915202,18.510836,Electronic Components,11,16941154.13,2013
M4,Electrodes,Kgs,China,435476,12.655558,Accumulators and Batteries,9,5511191.776,2018
P2,Microwave ,Na,China,1054,4.650259,Electronic Components,11,4901.372986,2017
P3,Washing Machine,Na,China,552158,190.22763,Electronic Components,11,105035707.7,2013
I6,Plastic bags,Kgs,China,1132349,9.298396,Plastic Materials,8,10529029.41,2015
F8,Finished Leather,Kgs,China,12197,0.181193,Leather Products,1,2210.011021,2012
R8,Floor Cvrng Of Jute,Sqm,China,185478,658.335223,Handicrafts,12,122106700.5,2012
G2,Footwear Of Leather,Na,China,1267651,9.617479,Leather Products,1,12191606.87,2013
J1,Footwear Of Rubber/Canvas Etc.,Na,China,48856,1422.025904,Rubber Products,5,69474497.57,2012
G9,Gold And Oth Precs Metl Jwlery,Na,China,495881,0.968786,Metals,2,480402.5705,2015
N5,Ic Engines And Parts,Na,China,632228,5.035585,Machinery and parts,10,3183637.833,2018
I2,Inorganic Chemicals,Kgs,China,45,0.301475,Chemicals,7,13.566375,2014
L3,Iron And Steel,Ton,China,1052,0.055492,Metals,2,58.377584,2020
E8,Iron Ore,Ton,China,422835835,266.990513,Metals,2,1.12893E+11,2012
L7,Lead And Products Made Of Led,Ton,China,895917,377.541048,Metals,2,338245443.1,2016
G3,Leather Footwear Component,Kgs,China,18280,31.645705,Leather Products,1,578483.4874,2013
G1,Leather Garments,Kgs,China,42062,1.076543,Leather Products,1,45281.55167,2019
F9,Leather Goods,Na,China,905,0.03543,Leather Products,1,32.06415,2013
P6,Manmade Staple Fibre,Kgs,China,5431097,23.207516,Fabric Materials,14,126042270.5,2016
Q3,"Manmade Yarn,Fabrics,Madeups",Na,China,2329940,14.179484,Fabric Materials,14,33037346.95,2015
O5,Motor Vehicle/Cars,Nos,China,50294,0.147896,Machinery and parts,10,7438.281424,2012
Q2,"Natrl Silk Yarn,Fabrics,Madeup",Na,China,23074,0.085633,Fabric Materials,14,1975.895842,2018
L8,"Nickel, Product Made Of Nickel",Ton,China,6,0.024808,Metals,2,0.148848,2016
I3,Organic Chemicals,Kgs,China,958,30.520918,Chemicals,7,29239.03944,2012
M2,Oth Non Ferous Metal And Prodc,Kgs,China,49632,25.645979,Metals,2,1272861.23,2017
I4,Other Miscellaenious Chemicals,Kgs,China,1596,29.580681,Chemicals,7,47210.76688,2020
L2,Other Plastic Items,Na,China,47,0.158822,Plastic Products,8,7.464634,2013
I9,Othr Rubber Prodct Excpt Footw,Na,China,564807512,582.67665,Rubber Products,5,3.291E+11,2016
K7,Packaging Materials,Ton,China,2126913,40.879612,Plastic Products,8,86947378.2,2012
S6,Petroleum Products,Ton,China,4534,2.714177,Petroleum Products,13,12306.07852,2016
K9,"Plastc Sht, Film, Plts Etc",Kgs,China,3565220,2.878524,Plastic Products,8,10262571.34,2012
K8,Plastic Raw Materials,Ton,China,6979049,37.078469,Plastic Products,8,258772452,2013
L4,Products Of Iron And Steel,Na,China,696,0.590207,Metals,2,410.784072,2012
O3,Pumps Of All Types,Na,China,6245,36.690745,Machinery and parts,10,229133.7025,2020
O6,"Railwy Trnsprt Equipmnts, Prts",Na,China,46522010,145.082136,Machinery and parts,10,6749512582,2017
Q7,Rmg Silk,Na,China,9976229,1142.495548,Fabric Materials,14,11397797218,2020
Q9,Rmg Wool,Na,China,37244982,160.303942,Fabric Materials,14,5970517434,2017
S3,Silk Carpet,Sqm,China,368489,614.10816,Fabric Materials,14,226292101.8,2017
G7,Silver,Kgs,China,99265,5.950762,Metals,2,590702.3899,2018
I3,Organic Chemicals,Kgs,China,4778547,13.774329,Chemicals,7,65821278.52,2014
M2,Oth Non Ferous Metal And Prodc,Kgs,China,68606839,34.62627,Metals,2,2375598931,2019
K7,Packaging Materials,Ton,China,137895,0.373437,Plastic Products,8,51495.09512,2019
K9,"Plastc Sht, Film, Plts Etc",Kgs,China,11822612,211.012078,Plastic Products,8,2494713926,2015
K8,Plastic Raw Materials,Ton,China,222133121,171.730307,Plastic Products,8,38146989064,2016
L6,Copper And Prdcts Made Of Copr,Ton,China,319251,182.75617,Metals,2,58345090.03,2013
H8,"Drug Formulations, Biologicals",Kgs,China,356,0.356426,Chemicals,7,126.887656,2012
O5,Motor Vehicle/Cars,Nos,China,996,0.012884,Machinery and parts,10,12.832464,2013
M2,Oth Non Ferous Metal And Prodc,Kgs,China,28054,0.550019,Metals,2,15430.23303,2016
K8,Plastic Raw Materials,Ton,China,96459,51.605519,Plastic Products,8,4977816.757,2018
H5,"Bulk Drugs, Drug Intermediates",Kgs,China,1313358,8.254452,Chemicals,7,10841050.57,2019
H8,"Drug Formulations, Biologicals",Kgs,China,341,1.869154,Chemicals,7,637.381514,2019
H9,Agro Chemicals,Kgs,China,59,0.085962,Fertilizers,3,5.071758,2012
L5,"Aluminium, Products Of Aluminm",Ton,China,34397,0.710873,Metals,2,24451.89858,2016
I8,Auto Tyres And Tubes,Nos,China,1,0.03996,Rubber Products,5,0.03996,2016
H4,Ayush And Herbal Products,Kgs,China,9600,0.098582,Cosmetics,6,946.3872,2013
P6,Manmade Staple Fibre,Kgs,China,1978,11.64854,Fabric Materials,14,23040.81212,2013
O5,Motor Vehicle/Cars,Nos,China,2032,3.000997,Machinery and parts,10,6098.025904,2014
H8,"Drug Formulations, Biologicals",Kgs,China,280227,2.355079,Chemicals,7,659956.7229,2020
O5,Motor Vehicle/Cars,Nos,China,13392,26.630012,Machinery and parts,10,356629.1207,2019
K7,Packaging Materials,Ton,China,0,0.000032,Plastic Products,8,0,2017
S6,Petroleum Products,Ton,China,8469413,126.718721,Petroleum Products,13,1073233183,2020
F8,Finished Leather,Kgs,China,333090981,205.455023,Leather Products,1,68435215162,2014
R8,Floor Cvrng Of Jute,Sqm,China,76848,144.661236,Handicrafts,12,11116926.66,2012
G2,Footwear Of Leather,Na,China,48922,10.167803,Leather Products,1,497429.2584,2015
J1,Footwear Of Rubber/Canvas Etc.,Na,China,17429,0.231511,Rubber Products,5,4035.005219,2015
G6,Gold,Kgs,China,12489081,122.127705,Metals,2,1525262800,2015
G9,Gold And Oth Precs Metl Jwlery,Na,China,526793,10.036732,Metals,2,5287280.16,2016
S1,Handcrfs(Excl.Handmade Crpts),Na,China,34706,0.020754,Handicrafts,12,720.288324,2018
K5,"Human Hair, Products Thereo",Kgs,China,23423,0.13463,Cosmetics,6,3153.43849,2013
N5,Ic Engines And Parts,Na,China,366,1.162937,Machinery and parts,10,425.634942,2019
I2,Inorganic Chemicals,Kgs,China,172,0.407278,Chemicals,7,70.051816,2017
L3,Iron And Steel,Ton,China,5137001,481.412433,Metals,2,2473016150,2020
L5,"Aluminium, Products Of Aluminm",Ton,China,936645,2.598068,Metals,2,2433467.402,2015
I8,Auto Tyres And Tubes,Nos,China,18128,0.232653,Rubber Products,5,4217.533584,2019
H4,Ayush And Herbal Products,Kgs,China,20181,97.624177,Cosmetics,6,1970153.516,2012
H5,"Bulk Drugs, Drug Intermediates",Kgs,China,124727,289.085413,Chemicals,7,36056756.31,2014
S2,Carpet(Excl. Silk) Handmade,Sqm,China,26,0.031345,Handicrafts,12,0.81497,2017
L6,Copper And Prdcts Made Of Copr,Ton,China,15287,0.299653,Metals,2,4580.795411,2015
H8,"Drug Formulations, Biologicals",Kgs,China,2734213,48.998226,Chemicals,7,133971586.5,2013
H6,Dye Intermediates,Kgs,China,892352,3.667439,Dyes,7,3272646.527,2018
H7,Dyes,Kgs,China,35986780,143.234401,Dyes,7,5154544877,2015
M4,Electrodes,Kgs,China,112442,0.347128,Accumulators and Batteries,9,39031.76658,2012
I6,Plastic tubes,Kgs,China,8804,0.456749,Plastic Materials,8,4021.218196,2017
H2,Fertilizers Crude,Ton,China,4,0.052017,Fertilizers,3,0.208068,2016
H3,Fertilizers Manufactured,Ton,China,12,0.026374,Fertilizers,3,0.316488,2012
F8,Finished Leather,Kgs,China,1245363,14.120804,Leather Products,1,17585526.83,2015
R8,Floor Cvrng Of Jute,Sqm,China,12908,0.066647,Handicrafts,12,860.279476,2016
K5,"Human Hair, Products Thereo",Kgs,China,310,0.089145,Cosmetics,6,27.63495,2015
I2,Inorganic Chemicals,Kgs,China,15752410,39.099271,Chemicals,7,615907747.5,2015
L3,Iron And Steel,Ton,China,140781,129.666162,Metals,2,18254531.95,2020
R6,Jute Yarn,Ton,China,517,0.613684,Fabric Materials,14,317.274628,2020
L7,Lead And Products Made Of Led,Ton,China,25,0.055261,Metals,2,1.381525,2018
G3,Leather Footwear Component,Kgs,China,51210,1.149631,Leather Products,1,58872.60351,2014
G1,Leather Garments,Kgs,China,1398,0.099725,Leather Products,1,139.41555,2012
P6,Manmade Staple Fibre,Kgs,China,40198648,72.396244,Fabric Materials,14,2910231129,2015
O5,Motor Vehicle/Cars,Nos,China,5010,57.212816,Machinery and parts,10,286636.2082,2018
E5,Natural Rubber,Ton,China,426,0.601009,Rubber Products,5,256.029834,2018
L8,"Nickel, Product Made Of Nickel",Ton,China,58,0.818901,Metals,2,47.496258,2018
I3,Organic Chemicals,Kgs,China,18856285,52.076044,Chemicals,7,981960727.3,2017
M2,Oth Non Ferous Metal And Prodc,Kgs,China,849289,4.137588,Metals,2,3514007.975,2014
I4,Other Miscellaenious Chemicals,Kgs,China,2702661,14.900512,Chemicals,7,40271032.66,2015
K7,Packaging Materials,Ton,China,1544,3.451836,Plastic Products,8,5329.634784,2015
S6,Petroleum Products,Ton,China,108443,1225.80795,Petroleum Products,13,132930291.5,2014
K9,"Plastc Sht, Film, Plts Etc",Kgs,China,1163056,15.200205,Plastic Products,8,17678689.63,2016
K8,Plastic Raw Materials,Ton,China,196811,157.714024,Plastic Products,8,31039854.78,2018
G7,Silver,Kgs,China,9056,0.101605,Metals,2,920.13488,2018
M1,Zinc And Products Made Of Zinc,Ton,China,42538,2.428492,Metals,2,103303.1927,2013
L5,"Aluminium, Products Of Aluminm",Ton,China,650091,0.16614,Metals,2,108006.1187,2015
I8,Auto Tyres And Tubes,Nos,China,7614,0.567348,Rubber Products,5,4319.787672,2020
H4,Ayush And Herbal Products,Kgs,China,102200,1.161004,Cosmetics,6,118654.6088,2013
H5,"Bulk Drugs, Drug Intermediates",Kgs,China,2,0.454937,Chemicals,7,0.909874,2017
H8,"Drug Formulations, Biologicals",Kgs,China,52836,18.460311,Chemicals,7,975368.992,2017
H7,Dyes,Kgs,China,97166,0.00981,Dyes,7,953.19846,2014
M4,Electrodes,Kgs,China,25,0.253727,Accumulators and Batteries,9,6.343175,2015
K5,"Human Hair, Products Thereo",Kgs,China,24077,0.002608,Cosmetics,6,62.792816,2017
I2,Inorganic Chemicals,Kgs,China,14,0.41941,Chemicals,7,5.87174,2013
L3,Iron And Steel,Ton,China,4432030,0.016026,Metals,2,71027.71278,2015
K5,"Human Hair, Products Thereo",Kgs,China,68,4.530937,Cosmetics,6,308.103716,2015
I2,Inorganic Chemicals,Kgs,China,31396,22.967973,Chemicals,7,721102.4803,2020
L3,Iron And Steel,Ton,China,23551,302.319763,Metals,2,7119932.738,2018
R6,Jute Yarn,Ton,China,1015,2.487267,Fabric Materials,14,2524.576005,2020
L7,Lead And Products Made Of Led,Ton,China,125560,2.052466,Metals,2,257707.631,2014
G3,Leather Footwear Component,Kgs,China,753133,4.395291,Leather Products,1,3310238.697,2015
G1,Leather Garments,Kgs,China,2697,0.000021,Leather Products,1,0.056637,2013
P6,Manmade Staple Fibre,Kgs,China,31014,8.036109,Fabric Materials,14,249231.8845,2019
O5,Motor Vehicle/Cars,Nos,China,17822,136.266571,Machinery and parts,10,2428542.828,2020
E5,Natural Rubber,Ton,China,80010,1.397123,Rubber Products,5,111783.8112,2014
L8,"Nickel, Product Made Of Nickel",Ton,China,12154065,0.318636,Metals,2,3872722.655,2012
I3,Organic Chemicals,Kgs,China,65,277.623577,Chemicals,7,18045.53251,2012
